Vehicle_ID,Brand,Model,Year,Mileage,Engine_Size,Price
V0078998,Ford,SUV,2012,250664,1.8,45617
V0078999,Honda,Sedan,2013,79807,2.9,32550
V0079000,Audi,Sedan,2022,165702,3.5,56503
V0079001,Kia,Truck,2016,90994,4.3,28495
V0079002,Hyundai,Convertible,2001,59012,3.4,73309
V0079003,Mercedes,Truck,2016,218537,2.6,41157
V0079004,Ford,Sedan,2003,251212,1.8,55007
V0079005,Volkswagen,Coupe,2016,264301,1.7,15725
V0079006,Nissan,Truck,2016,189322,2.1,66278
V0079007,Kia,Sedan,2010,117412,3.8,50780
V0079008,BMW,Van,2020,55329,3.5,71855
V0079009,Kia,Sedan,2002,136695,2.3,25076
V0079010,Mercedes,Hatchback,2013,286935,4.0,34903
V0079011,Hyundai,Convertible,2013,205844,3.2,58641
V0079012,Hyundai,Truck,2024,161035,3.1,14452
V0079013,Honda,SUV,2024,257414,4.0,6166
V0079014,Toyota,SUV,2003,162674,2.5,88558
V0079015,Mercedes,SUV,2003,129907,2.0,28450
V0079016,Volkswagen,Truck,2017,153011,2.9,46041
V0079017,Nissan,Hatchback,2011,42865,3.4,55062
V0079018,Honda,Convertible,2011,2593,2.8,15228
V0079019,Toyota,Coupe,2014,104470,1.7,42286
V0079020,Mercedes,Sedan,2003,293621,3.1,75116
V0079021,Audi,Coupe,2017,276768,2.9,47687
V0079022,Ford,Coupe,2019,175937,4.2,24380
V0079023,Honda,Truck,2002,12299,1.8,84769
V0079024,BMW,Coupe,2008,57548,2.6,31632
V0079025,Volkswagen,Coupe,2023,264520,4.8,43607
V0079026,Toyota,Coupe,2008,280551,2.7,80723
V0079027,Toyota,Coupe,2000,145865,1.8,33384
V0079028,BMW,SUV,2014,195305,1.6,19539
V0079029,Mercedes,Sedan,2015,241305,4.3,25956
V0079030,Kia,Sedan,2009,159440,2.3,20403
V0079031,Mercedes,Sedan,2018,233751,4.3,69236
V0079032,Ford,Truck,2002,41459,2.3,62634
V0079033,Honda,Coupe,2003,294618,2.8,79623
V0079034,Toyota,Sedan,2011,9780,3.5,67234
V0079035,Honda,Convertible,2003,11347,2.9,78714
V0079036,Audi,SUV,2019,85431,3.4,33948
V0079037,Toyota,Van,2024,67673,2.5,31883
V0079038,Hyundai,Van,2019,168494,4.3,63745
V0079039,BMW,SUV,2017,73285,3.4,8775
V0079040,Audi,Hatchback,2018,53382,1.4,32695
V0079041,Kia,Sedan,2003,33667,2.1,25162
V0079042,Volkswagen,Hatchback,2001,99844,2.5,29069
V0079043,Hyundai,Sedan,2011,115645,2.0,36434
V0079044,Toyota,Hatchback,2000,164340,3.0,48133
V0079045,BMW,Coupe,2007,138481,3.7,74615
V0079046,BMW,Van,2023,285222,2.2,6492
V0079047,Nissan,Hatchback,2011,73329,3.5,31579
V0079048,Nissan,Truck,2020,121011,2.8,42357
V0079049,Mercedes,Convertible,2017,239667,1.8,79319
V0079050,Hyundai,Truck,2002,205128,3.1,49780
V0079051,BMW,Van,2010,199014,1.7,35990
V0079052,Volkswagen,Van,2012,34299,5.0,12844
V0079053,Ford,Convertible,2013,188700,4.3,54620
V0079054,Mercedes,Coupe,2000,10160,1.3,64296
V0079055,Kia,Van,2008,130678,2.4,34324
V0079056,Ford,Hatchback,2024,65813,1.8,73275
V0079057,Audi,Sedan,2003,92921,4.7,35920
V0079058,Mercedes,SUV,2008,59527,1.8,57723
V0079059,Kia,Convertible,2011,124784,1.6,84758
V0079060,Nissan,Convertible,2024,110111,3.8,63939
V0079061,Kia,Coupe,2021,142511,3.6,21981
V0079062,Honda,SUV,2009,65616,2.4,51230
V0079063,Ford,Coupe,2020,245619,2.8,71944
V0079064,BMW,Truck,2003,182536,1.7,43944
V0079065,Ford,Hatchback,2016,125163,4.4,24096
V0079066,Ford,Van,2007,227091,2.7,57576
V0079067,Nissan,Hatchback,2014,141045,2.9,18198
V0079068,Honda,Truck,2024,151123,3.4,60831
V0079069,Kia,Coupe,2001,253275,4.0,36955
V0079070,Kia,Convertible,2018,268289,4.7,43077
V0079071,Kia,Coupe,2002,74233,2.0,32424
V0079072,Mercedes,Sedan,2000,125164,2.4,39529
V0079073,Mercedes,Truck,2015,104590,5.0,22230
V0079074,Nissan,Truck,2016,96298,1.4,37367
V0079075,BMW,Truck,2015,194132,3.3,49391
V0079076,Kia,Van,2020,175928,4.0,47726
V0079077,Kia,Convertible,2009,198193,3.8,18512
V0079078,Nissan,Hatchback,2000,121454,1.8,51844
V0079079,Hyundai,Hatchback,2022,230626,3.3,59006
V0079080,BMW,Convertible,2012,134138,2.3,57711
V0079081,Honda,SUV,2021,282922,1.2,70769
V0079082,Audi,Van,2018,127048,3.7,80294
V0079083,Toyota,Van,2020,62531,1.8,48890
V0079084,Nissan,Van,2012,241537,3.4,17381
V0079085,Hyundai,Truck,2002,136551,5.0,68691
V0079086,Toyota,Convertible,2024,108664,2.0,5502
V0079087,Hyundai,Hatchback,2007,30204,2.6,45220
V0079088,Ford,Hatchback,2001,284479,1.2,47017
V0079089,Toyota,Van,2004,176332,4.5,58659
V0079090,Honda,Coupe,2020,108324,2.8,29529
V0079091,BMW,Sedan,2014,233026,2.0,62206
V0079092,Audi,Hatchback,2000,132438,2.7,79154
V0079093,BMW,Van,2015,89131,2.8,49544
V0079094,Nissan,Coupe,2019,298564,1.9,18926
V0079095,Honda,Convertible,2018,141219,1.4,36575
V0079096,BMW,Convertible,2012,166904,2.9,48552
V0079097,Honda,Coupe,2005,257589,4.5,45711
V0079098,Toyota,SUV,2003,209035,2.0,32115
V0079099,Toyota,Hatchback,2023,214506,2.6,31526
V0079100,Volkswagen,Coupe,2017,93227,1.3,43375
V0079101,Hyundai,Truck,2000,220033,4.6,27756
V0079102,Honda,SUV,2012,119919,4.8,19974
V0079103,BMW,Coupe,2000,49943,3.4,36233
V0079104,Audi,Truck,2002,266637,4.5,22430
V0079105,Honda,Convertible,2009,254799,3.7,59922
V0079106,Hyundai,SUV,2015,51828,1.0,16655
V0079107,Mercedes,Hatchback,2006,86212,4.6,66585
V0079108,Nissan,Coupe,2022,60927,1.5,59075
V0079109,Audi,Convertible,2005,215255,1.3,28018
V0079110,Volkswagen,Sedan,2004,206718,2.2,15174
V0079111,Volkswagen,SUV,2024,298207,1.3,60247
V0079112,Hyundai,Hatchback,2011,225971,1.7,42449
V0079113,Nissan,Truck,2021,5248,4.3,80790
V0079114,Honda,SUV,2021,274642,2.6,39980
V0079115,Kia,Sedan,2014,168361,4.7,55156
V0079116,Ford,Sedan,2016,9305,4.6,31049
V0079117,Kia,SUV,2005,180238,3.4,68456
V0079118,Audi,Truck,2022,188622,2.8,18918
V0079119,Nissan,Convertible,2011,201954,4.0,36469
V0079120,Audi,Coupe,2001,3688,4.2,67670
V0079121,Ford,Hatchback,2002,156368,3.6,39190
V0079122,Mercedes,Van,2021,158803,1.8,67167
V0079123,Toyota,Hatchback,2006,26322,1.6,51682
V0079124,Kia,SUV,2014,223392,2.7,71531
V0079125,Volkswagen,SUV,2006,261707,3.2,50325
V0079126,BMW,SUV,2024,93746,4.2,64376
V0079127,Hyundai,Coupe,2010,134562,2.3,43507
V0079128,Nissan,Van,2016,91542,5.0,12468
V0079129,BMW,Hatchback,2016,145335,3.4,43073
V0079130,Volkswagen,Truck,2008,522,1.2,18776
V0079131,Kia,Sedan,2006,28896,4.7,43370
V0079132,Nissan,SUV,2005,161451,1.9,24652
V0079133,Volkswagen,Truck,2011,172436,2.7,79004
V0079134,Audi,Coupe,2000,166337,3.6,91857
V0079135,Audi,Sedan,2015,175537,4.5,18945
V0079136,Honda,Van,2015,254028,2.8,66080
V0079137,Honda,SUV,2000,153849,3.7,35787
V0079138,Audi,Van,2020,168080,4.1,49768
V0079139,Nissan,Sedan,2010,167163,2.6,27723
V0079140,Honda,SUV,2009,12283,3.8,24810
V0079141,Hyundai,Convertible,2005,86933,2.2,84918
V0079142,Nissan,Van,2013,132386,1.7,28170
V0079143,Hyundai,Sedan,2023,201188,4.0,54030
V0079144,Toyota,SUV,2016,2332,4.8,83043
V0079145,Toyota,Truck,2008,140525,4.5,73976
V0079146,Hyundai,Coupe,2020,186998,1.4,9130
V0079147,Toyota,SUV,2023,169623,1.2,35863
V0079148,Nissan,Sedan,2009,158875,1.2,51164
V0079149,Volkswagen,Coupe,2005,128818,4.9,21039
V0079150,Volkswagen,Coupe,2000,94088,3.4,31161
V0079151,Hyundai,Hatchback,2008,190145,1.4,33753
V0079152,Volkswagen,Coupe,2021,122443,4.7,62971
V0079153,Kia,Van,2020,163046,2.5,59318
V0079154,Hyundai,Van,2024,60131,4.0,54833
V0079155,Audi,Van,2021,296533,4.8,18639
V0079156,Mercedes,Truck,2012,244958,5.0,80423
V0079157,Ford,Hatchback,2012,176768,2.8,66570
V0079158,Ford,Truck,2018,135605,2.4,8899
V0079159,Hyundai,Truck,2008,29533,2.3,49916
V0079160,Honda,Sedan,2008,127026,3.9,38769
V0079161,Ford,Convertible,2019,89077,1.9,18527
V0079162,Audi,Convertible,2010,218752,3.6,45373
V0079163,Kia,Van,2000,81560,2.8,20778
V0079164,Volkswagen,Coupe,2016,293205,1.8,57500
V0079165,Audi,SUV,2013,268072,2.0,34323
V0079166,Toyota,Hatchback,2015,213405,2.0,72156
V0079167,Volkswagen,SUV,2017,20241,1.7,79048
V0079168,Honda,Coupe,2010,42326,3.8,79216
V0079169,Mercedes,Sedan,2005,193177,3.7,33139
V0079170,Audi,Hatchback,2014,205984,2.1,26859
V0079171,Ford,Hatchback,2016,33730,3.2,28198
V0079172,Toyota,Van,2012,101829,1.5,74889
V0079173,Honda,Sedan,2010,96125,1.8,43859
V0079174,Toyota,Sedan,2014,40707,2.8,74562
V0079175,Toyota,Sedan,2023,98443,1.2,29961
V0079176,Audi,Sedan,2018,117675,4.7,37696
V0079177,BMW,Sedan,2018,62081,2.8,15436
V0079178,Nissan,Coupe,2001,193001,4.1,65903
V0079179,Nissan,Convertible,2013,252799,3.5,16542
V0079180,Volkswagen,Sedan,2006,58872,2.2,87351
V0079181,Hyundai,Convertible,2024,224860,1.0,16762
V0079182,Hyundai,Hatchback,2020,200351,2.6,73406
V0079183,Hyundai,Hatchback,2014,279876,3.0,36966
V0079184,BMW,Sedan,2010,270043,2.0,83647
V0079185,Mercedes,Sedan,2022,52111,3.9,11899
V0079186,Hyundai,Coupe,2002,32721,2.4,56322
V0079187,Audi,Coupe,2011,74834,4.0,83365
V0079188,Audi,Hatchback,2004,105771,3.0,56717
V0079189,Kia,Van,2024,1617,4.8,19687
V0079190,Ford,Hatchback,2006,2054,2.8,30457
V0079191,Mercedes,Sedan,2007,42627,4.0,39059
V0079192,Nissan,Coupe,2014,184567,2.4,65530
V0079193,Mercedes,Convertible,2023,271371,4.2,33603
V0079194,Audi,Van,2008,258950,3.6,18053
V0079195,BMW,Sedan,2013,181699,1.3,45720
V0079196,Hyundai,Coupe,2004,54160,1.1,79144
V0079197,BMW,Coupe,2006,206023,5.0,19392
V0079198,Hyundai,Van,2006,151790,3.5,21257
V0079199,Toyota,Coupe,2015,276614,3.1,48075
V0079200,Toyota,Sedan,2019,119005,1.0,49566
V0079201,Hyundai,Truck,2019,47172,1.3,50674
V0079202,Audi,Convertible,2004,200265,1.3,31804
V0079203,Nissan,SUV,2013,260590,4.1,35458
V0079204,Honda,Sedan,2022,13504,1.4,39745
V0079205,Volkswagen,Hatchback,2016,255247,1.5,20413
V0079206,Toyota,SUV,2000,282533,5.0,87423
V0079207,Honda,Van,2015,82707,1.7,27547
V0079208,Hyundai,Coupe,2013,196399,3.0,59238
V0079209,Toyota,Convertible,2023,132870,4.6,44057
V0079210,Volkswagen,SUV,2016,141533,2.9,70166
V0079211,BMW,Sedan,2024,236628,1.0,59047
V0079212,Kia,Van,2009,275325,1.2,23603
V0079213,Kia,Sedan,2011,33408,4.1,70482
V0079214,Mercedes,SUV,2005,242481,4.7,64292
V0079215,BMW,Sedan,2014,78143,3.5,12461
V0079216,Nissan,Truck,2024,16897,1.1,79763
V0079217,Toyota,SUV,2018,157690,3.3,30346
V0079218,Kia,Truck,2011,124745,1.2,67147
V0079219,Hyundai,Van,2005,259020,2.6,51640
V0079220,Honda,Hatchback,2020,291373,2.5,55298
V0079221,Audi,Truck,2008,214443,2.9,68315
V0079222,BMW,Hatchback,2022,45846,3.9,40507
V0079223,Kia,SUV,2002,222839,3.0,56370
V0079224,BMW,SUV,2018,265090,3.9,75145
V0079225,Ford,SUV,2018,115344,1.1,31650
V0079226,Mercedes,Hatchback,2016,155950,3.6,24394
V0079227,Volkswagen,Van,2003,221899,2.0,17011
V0079228,Volkswagen,Hatchback,2022,158073,2.2,11488
V0079229,BMW,SUV,2008,102249,1.6,41013
V0079230,Nissan,SUV,2014,27893,4.4,81928
V0079231,BMW,SUV,2024,190620,4.0,41201
V0079232,Audi,Sedan,2001,234300,2.7,60371
V0079233,Audi,Sedan,2001,199195,1.1,64643
V0079234,Hyundai,Van,2013,266025,2.3,72356
V0079235,Mercedes,Coupe,2005,36824,4.0,59811
V0079236,Hyundai,Convertible,2017,179456,3.2,23811
V0079237,BMW,Van,2000,76736,4.7,88377
V0079238,Audi,Sedan,2017,4974,3.7,16016
V0079239,BMW,SUV,2001,293454,4.3,82926
V0079240,Toyota,Truck,2023,206341,4.5,56432
V0079241,Audi,Sedan,2017,195417,4.3,43304
V0079242,Ford,Van,2005,27770,2.3,14923
V0079243,Kia,Coupe,2022,250807,2.0,55956
V0079244,Mercedes,Hatchback,2010,60970,4.8,68610
V0079245,Ford,Van,2016,76767,1.7,54680
V0079246,Volkswagen,Sedan,2008,246622,3.5,56223
V0079247,Ford,Truck,2017,225033,3.0,71699
V0079248,Audi,Sedan,2016,152357,2.6,33733
V0079249,Honda,Sedan,2023,250035,4.7,26206
V0079250,BMW,Convertible,2006,165635,3.5,80937
V0079251,Hyundai,SUV,2006,197253,4.3,41145
V0079252,BMW,Van,2013,26055,2.9,29385
V0079253,Audi,Hatchback,2023,103104,5.0,52811
V0079254,Volkswagen,Convertible,2006,97285,4.0,62354
V0079255,Mercedes,Convertible,2024,129375,1.3,76073
V0079256,Audi,Sedan,2010,37374,1.4,83004
V0079257,Ford,Truck,2001,107482,3.7,18123
V0079258,Honda,Truck,2021,215785,4.3,51422
V0079259,Kia,Sedan,2005,200466,4.0,54826
V0079260,Toyota,Sedan,2003,177511,4.9,79856
V0079261,Kia,Convertible,2016,211682,2.0,35289
V0079262,Volkswagen,Hatchback,2017,294548,3.2,55786
V0079263,Nissan,Truck,2000,209547,2.9,32844
V0079264,BMW,Coupe,2007,255443,2.5,85213
V0079265,BMW,Convertible,2013,17508,4.8,55737
V0079266,Honda,Coupe,2004,240232,3.8,53904
V0079267,Honda,Truck,2023,147238,1.7,11299
V0079268,Ford,Hatchback,2014,25322,2.1,49778
V0079269,Honda,Truck,2024,56225,2.8,76153
V0079270,Audi,Sedan,2008,43419,3.6,46212
V0079271,Kia,Hatchback,2018,237463,1.1,12287
V0079272,Ford,SUV,2023,104561,1.6,13152
V0079273,BMW,SUV,2017,169896,4.5,62387
V0079274,Audi,Coupe,2003,122861,1.6,54033
V0079275,Audi,Convertible,2002,72332,3.2,38492
V0079276,Kia,Van,2010,261711,2.0,86726
V0079277,Kia,Convertible,2007,140803,2.2,21797
V0079278,Volkswagen,Hatchback,2020,50781,1.6,13046
V0079279,Toyota,Sedan,2011,277522,3.2,64569
V0079280,Honda,Truck,2019,192560,1.8,57290
V0079281,Honda,Sedan,2013,175563,2.6,56569
V0079282,Hyundai,Coupe,2010,82238,1.8,42438
V0079283,Kia,Coupe,2012,42203,2.4,40761
V0079284,Honda,Hatchback,2002,220267,5.0,33817
V0079285,Volkswagen,Coupe,2013,286504,2.2,43237
V0079286,BMW,SUV,2011,187251,3.8,67166
V0079287,Audi,Convertible,2007,246516,3.8,34922
V0079288,Ford,Convertible,2024,262972,2.8,74755
V0079289,Hyundai,Sedan,2003,295171,4.6,25363
V0079290,Honda,Hatchback,2005,285452,1.0,65157
V0079291,Audi,Coupe,2019,62791,3.5,18063
V0079292,Volkswagen,Sedan,2005,211787,4.5,50569
V0079293,Ford,SUV,2001,283421,1.2,37184
V0079294,Audi,SUV,2023,248085,2.0,10268
V0079295,Mercedes,SUV,2003,264824,2.3,49595
V0079296,Audi,SUV,2001,10559,3.1,71925
V0079297,Honda,Hatchback,2004,270457,5.0,30293
V0079298,Volkswagen,SUV,2018,162231,1.3,23817
V0079299,Honda,SUV,2021,30934,3.9,40598
V0079300,Hyundai,Hatchback,2017,278761,3.4,43147
V0079301,Audi,SUV,2003,118740,3.4,79173
V0079302,Toyota,Coupe,2009,289983,2.0,21201
V0079303,Volkswagen,Truck,2006,152576,3.0,80304
V0079304,Audi,Convertible,2004,165689,1.7,77940
V0079305,Ford,Convertible,2024,64177,2.3,61078
V0079306,BMW,Hatchback,2008,159064,1.2,32196
V0079307,Ford,Van,2018,100985,4.3,73623
V0079308,Kia,Coupe,2019,103936,2.2,50731
V0079309,BMW,Coupe,2002,69721,2.7,51259
V0079310,Audi,Convertible,2020,180229,2.8,19633
V0079311,Kia,Hatchback,2014,219202,1.3,83929
V0079312,Ford,Sedan,2014,114444,4.3,53741
V0079313,Nissan,Sedan,2001,135212,3.9,40068
V0079314,Nissan,Coupe,2002,203569,4.1,31332
V0079315,Hyundai,Truck,2010,36997,4.1,82407
V0079316,Kia,SUV,2024,137303,3.9,32103
V0079317,Audi,Coupe,2008,170071,1.2,45848
V0079318,Toyota,Convertible,2006,124049,2.9,32977
V0079319,Kia,Hatchback,2023,101125,1.8,15215
V0079320,Toyota,Convertible,2020,213974,2.5,75831
V0079321,Mercedes,Hatchback,2022,96462,2.4,39339
V0079322,Toyota,SUV,2007,114894,4.3,51441
V0079323,Mercedes,Coupe,2023,287317,2.1,71236
V0079324,Hyundai,Convertible,2006,791,4.5,43958
V0079325,Ford,SUV,2017,88218,4.9,61024
V0079326,Mercedes,Sedan,2017,63204,4.5,32765
V0079327,Nissan,Convertible,2017,172619,1.1,28461
V0079328,Toyota,Sedan,2014,276609,3.1,75802
V0079329,Nissan,Truck,2015,74853,2.1,73422
V0079330,Honda,Sedan,2003,276066,4.6,58563
V0079331,Volkswagen,Van,2011,281693,1.0,33546
V0079332,Toyota,Sedan,2001,39361,1.9,69994
V0079333,Volkswagen,Truck,2010,5827,1.5,56961
V0079334,Audi,Coupe,2007,199524,1.8,68235
V0079335,Nissan,Hatchback,2015,271465,2.2,19633
V0079336,Hyundai,Sedan,2011,251159,3.0,72692
V0079337,Honda,Truck,2008,269934,1.6,38319
V0079338,Ford,Van,2013,170641,1.9,22528
V0079339,Toyota,Hatchback,2002,114698,4.7,44506
V0079340,Nissan,Hatchback,2016,253431,3.8,24750
V0079341,Audi,Sedan,2013,233841,1.3,36984
V0079342,Kia,Convertible,2014,17438,3.5,17278
V0079343,Audi,Truck,2022,82491,1.4,44503
V0079344,Toyota,Sedan,2019,229003,1.6,54125
V0079345,BMW,SUV,2015,148332,4.0,54986
V0079346,Kia,Van,2002,234938,1.8,48606
V0079347,Kia,Van,2002,170578,2.8,86444
V0079348,Honda,Hatchback,2017,143603,2.7,35314
V0079349,Kia,Coupe,2011,15346,2.1,64419
V0079350,Audi,Sedan,2002,298907,3.7,48352
V0079351,Mercedes,Hatchback,2020,67418,4.0,23567
V0079352,Honda,Sedan,2009,102391,1.1,22631
V0079353,Honda,SUV,2018,24265,2.5,18706
V0079354,Toyota,Convertible,2001,110649,3.7,82813
V0079355,Nissan,SUV,2010,42140,2.9,22755
V0079356,Honda,Van,2004,92437,4.7,24413
V0079357,Hyundai,Van,2006,181820,2.8,40188
V0079358,Volkswagen,SUV,2022,181679,2.9,24575
V0079359,Volkswagen,Truck,2023,237457,3.5,23384
V0079360,Ford,Truck,2007,273737,1.8,58507
V0079361,Kia,Hatchback,2017,230858,1.3,19427
V0079362,Nissan,Hatchback,2001,207012,3.4,81472
V0079363,Nissan,Hatchback,2003,235189,4.8,22943
V0079364,Mercedes,Van,2013,91351,4.1,33791
V0079365,Audi,SUV,2020,266502,4.9,80721
V0079366,Nissan,Truck,2019,280960,1.8,30587
V0079367,Audi,Convertible,2007,268226,2.6,65201
V0079368,Volkswagen,Sedan,2024,241095,1.6,23422
V0079369,Nissan,Sedan,2000,163021,1.5,82579
V0079370,Volkswagen,Hatchback,2007,140339,4.1,53348
V0079371,BMW,Sedan,2006,183923,2.8,51053
V0079372,BMW,Van,2010,99951,2.7,54612
V0079373,Mercedes,Coupe,2012,20858,2.6,45594
V0079374,Hyundai,Van,2007,37572,1.7,43332
V0079375,Toyota,Convertible,2016,268576,1.9,39942
V0079376,Ford,Coupe,2001,12613,1.7,37445
V0079377,Mercedes,Sedan,2017,272157,1.5,69157
V0079378,Volkswagen,Coupe,2005,14716,2.5,40829
V0079379,Volkswagen,Truck,2004,36159,3.5,28011
V0079380,Volkswagen,Convertible,2023,42498,3.3,53701
V0079381,BMW,SUV,2014,123173,4.8,72853
V0079382,Volkswagen,SUV,2010,92303,2.6,40345
V0079383,BMW,Truck,2021,88984,2.2,13772
V0079384,BMW,Hatchback,2002,168931,4.4,35653
V0079385,Nissan,Sedan,2008,86653,3.2,46631
V0079386,Hyundai,Convertible,2009,38328,3.3,87241
V0079387,Mercedes,Sedan,2020,260000,1.3,23349
V0079388,Ford,Sedan,2000,240032,2.4,54741
V0079389,Toyota,Coupe,2021,214649,3.1,70939
V0079390,Volkswagen,Convertible,2013,143492,4.1,43688
V0079391,Hyundai,Sedan,2022,165045,3.5,62673
V0079392,Mercedes,SUV,2010,205672,2.2,12782
V0079393,Mercedes,SUV,2018,246089,2.1,12884
V0079394,BMW,SUV,2015,9989,3.0,80547
V0079395,Toyota,Hatchback,2024,251284,3.2,24614
V0079396,Toyota,Van,2019,213299,1.7,15847
V0079397,Ford,Truck,2012,33262,2.3,59826
V0079398,BMW,SUV,2004,82414,1.2,25664
V0079399,BMW,Sedan,2023,54164,3.0,11445
V0079400,Toyota,Convertible,2011,5919,2.8,39117
V0079401,Honda,Convertible,2024,254501,3.1,52450
V0079402,Ford,Hatchback,2006,69127,1.7,35009
V0079403,Ford,Truck,2024,16715,1.6,23142
V0079404,Nissan,Convertible,2016,163974,4.0,38176
V0079405,Toyota,SUV,2024,136598,2.5,29676
V0079406,Audi,Hatchback,2014,282497,2.1,29945
V0079407,Audi,Sedan,2005,114374,1.9,79966
V0079408,Honda,Van,2012,138091,1.2,55996
V0079409,BMW,Hatchback,2015,112926,1.0,48492
V0079410,BMW,Hatchback,2005,99086,1.4,48967
V0079411,Hyundai,SUV,2012,195564,4.4,83536
V0079412,Hyundai,Van,2006,29437,2.9,48266
V0079413,Volkswagen,Coupe,2015,215576,4.1,69936
V0079414,Toyota,Coupe,2017,115202,1.4,49777
V0079415,Hyundai,Hatchback,2024,6820,4.8,17443
V0079416,Audi,Coupe,2024,190227,3.7,74753
V0079417,Hyundai,Hatchback,2023,125468,2.8,38349
V0079418,Mercedes,SUV,2006,237712,2.1,17426
V0079419,Volkswagen,SUV,2000,192621,2.3,89369
V0079420,Audi,Van,2003,110793,1.7,51757
V0079421,Hyundai,Truck,2024,222873,3.3,69572
V0079422,Nissan,Convertible,2010,20347,3.4,64317
V0079423,Kia,Truck,2005,291733,3.2,44067
V0079424,Kia,Coupe,2021,224892,2.6,29773
V0079425,BMW,Sedan,2004,227716,2.0,37958
V0079426,Nissan,Van,2018,297673,3.3,77779
V0079427,Volkswagen,Hatchback,2006,96396,1.2,57898
V0079428,Mercedes,Truck,2016,185580,2.1,16481
V0079429,Volkswagen,Truck,2006,140391,1.8,84209
V0079430,BMW,Truck,2022,126795,1.6,59261
V0079431,Toyota,Van,2009,266366,3.8,17305
V0079432,Ford,Hatchback,2022,165222,4.9,37422
V0079433,BMW,Convertible,2022,238485,4.2,29459
V0079434,Kia,Convertible,2011,257828,1.2,38103
V0079435,Honda,Convertible,2000,74700,4.3,69160
V0079436,Mercedes,Coupe,2004,217898,3.9,26754
V0079437,Hyundai,Convertible,2017,12389,4.1,81318
V0079438,Volkswagen,Van,2009,25143,4.0,12665
V0079439,Nissan,Hatchback,2023,180643,2.1,70539
V0079440,Audi,Van,2003,199868,3.4,23355
V0079441,BMW,SUV,2005,51441,3.8,78313
V0079442,Audi,Hatchback,2024,130021,4.1,62237
V0079443,Nissan,Hatchback,2023,163995,3.6,45529
V0079444,Nissan,Van,2023,63953,1.0,46710
V0079445,Kia,SUV,2008,216240,4.5,78333
V0079446,Mercedes,SUV,2010,65942,5.0,44605
V0079447,Audi,Hatchback,2001,15323,2.0,64676
V0079448,Kia,Sedan,2010,129159,3.4,12304
V0079449,Volkswagen,Coupe,2006,67716,1.5,47820
V0079450,Honda,Truck,2000,246210,1.2,62252
V0079451,Ford,Sedan,2000,223594,4.0,91280
V0079452,Nissan,Truck,2012,223951,4.9,63253
V0079453,Kia,Van,2014,256934,2.3,17085
V0079454,Nissan,Truck,2005,125111,2.5,69427
V0079455,Ford,Sedan,2012,239694,4.6,84405
V0079456,Volkswagen,SUV,2018,288183,1.4,14337
V0079457,Ford,Hatchback,2002,129881,2.6,35231
V0079458,Toyota,Hatchback,2020,154345,2.9,56973
V0079459,Hyundai,Truck,2018,193694,2.2,8837
V0079460,Mercedes,Sedan,2019,63325,2.0,21488
V0079461,BMW,SUV,2000,69340,1.3,91712
V0079462,Volkswagen,Sedan,2019,56868,4.6,45106
V0079463,Honda,Truck,2010,161829,2.7,55017
V0079464,Honda,Truck,2000,182007,2.0,78157
V0079465,Mercedes,Truck,2013,83439,2.9,79011
V0079466,Kia,SUV,2003,235566,1.6,79561
V0079467,Volkswagen,Coupe,2020,70729,3.7,59301
V0079468,Volkswagen,Convertible,2020,85884,1.1,64775
V0079469,Volkswagen,Coupe,2017,126098,2.7,34062
V0079470,Audi,Convertible,2017,244863,4.1,60070
V0079471,Ford,Sedan,2012,21329,4.6,82075
V0079472,Honda,Hatchback,2017,42548,1.0,55406
V0079473,BMW,Coupe,2009,160226,1.3,63466
V0079474,Ford,Truck,2014,43030,1.4,53069
V0079475,Kia,Coupe,2009,275534,1.7,53893
V0079476,BMW,Van,2003,255874,1.1,27697
V0079477,Volkswagen,Coupe,2011,83046,1.7,14984
V0079478,BMW,Convertible,2019,205303,1.1,75573
V0079479,Ford,Van,2012,207063,4.7,12940
V0079480,Mercedes,Truck,2017,224066,1.4,44362
V0079481,Ford,Van,2015,241582,2.8,72635
V0079482,Mercedes,Convertible,2020,203887,3.7,19482
V0079483,Audi,Sedan,2015,90736,1.7,73061
V0079484,Nissan,Coupe,2018,263251,3.8,69566
V0079485,Mercedes,Sedan,2013,227734,4.8,83187
V0079486,Kia,Convertible,2020,145512,4.7,15599
V0079487,Kia,SUV,2012,211708,3.8,42906
V0079488,Kia,Coupe,2016,5752,1.6,18026
V0079489,Hyundai,Coupe,2012,235025,2.1,52280
